ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2375996,MapQuest,201.0,2,2018-01-17 12:47:04,2018-01-17 13:31:39,39.780907,-86.168304,,,0.0,Accident on Dr Martin Luther King Jr St at 10th St.,,Dr Martin Luther King Jr St,R,Indianapolis,Marion,IN,46202,US,US/Eastern,KEYE,2018-01-17 12:53:00,15.1,9.4,70.0,30.6,10.0,Variable,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1399568,MapQuest,201.0,2,2019-05-10 15:47:56,2019-05-10 16:17:44,36.098888,-95.975418,,,0.0,Accident on Peoria Ave at 44th Pl.,1301.0,E 44th Pl,L,Tulsa,Tulsa,OK,74105,US,US/Central,KRVS,2019-05-10 15:53:00,65.0,65.0,48.0,29.37,10.0,N,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2157422,MapQuest,201.0,3,2018-05-29 18:51:29,2018-05-29 19:21:03,41.65221,-93.697533,,,0.0,Right lane blocked due to accident on I-80 I-35 Westbound at Exit 131 Merle Hay Rd.,,Merle Hay Rd,R,Johnston,Polk,IA,50131,US,US/Central,KIKV,2018-05-29 18:55:00,73.4,,73.0,29.77,8.0,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-434363,MapQuest,245.0,3,2017-05-01 08:32:54,2017-05-01 09:16:38,32.759506,-97.086479,,,0.01,Two lanes blocked due to accident on I-30 Tom Landry Fwy Eastbound at Baird Farm Dr.,,Tom Landry Fwy,R,Arlington,Tarrant,TX,76011,US,US/Central,KGPM,2017-05-01 08:50:00,55.4,,51.0,30.0,10.0,SSE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3226737,Bing,,4,2020-09-11 16:50:11,2020-09-14 06:59:00,45.343789,-122.351199,45.344997,-122.35145,0.084,Road OR-224 is closed from OR-211/Woodburn Estacada Hwy (Clackamas Hwy/OR-224) to OR-211 (Clackamas Hwy/OR-224) due to accident landslips. Passable with care.,30400.0, SE Wildcat Mountain Dr,R,Eagle Creek,Clackamas,OR,97022-9711,US,US/Pacific,KTTD,2020-09-11 16:53:00,65.0,65.0,61.0,29.98,1.0,CALM,0.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3069131,Bing,,2,2020-12-07 22:34:00,2020-12-08 02:46:40,36.59683,-119.423841,36.596866,-119.430817,0.387,Incident Re-opened: FSO 97 INVLD ADSVD HE WAS INVLD IN ATV TC ON THE CANAL BANK,19999.0, E Springfield Ave,R,Reedley,Fresno,CA,93654,US,US/Pacific,KFAT,2020-12-07 23:53:00,42.0,42.0,67.0,29.86,5.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-31897,MapQuest,201.0,2,2016-03-28 20:32:15,2016-03-28 21:17:15,37.083797,-122.081642,,,0.0,Accident on Newell Creek Rd Southbound near Glen Arbor Rd.,9251.0,Glen Arbor Rd,L,Ben Lomond,Santa Cruz,CA,95005-9516,US,US/Pacific,KWVI,2016-03-28 20:53:00,48.0,,83.0,29.92,10.0,NW,4.6,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day
A-3894809,Bing,,2,2019-03-22 21:42:05,2019-03-23 01:42:05,45.52614,-122.6596,45.52577,-122.66039,0.046,At Grand Ave/OR-99/Pacific Hwy - Accident.,,I-84 W,R,Portland,Multnomah,OR,97232,US,US/Pacific,KPDX,2019-03-22 21:53:00,51.1,,83.0,30.07,10.0,SE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3680623,Bing,,2,2020-01-10 14:04:00,2020-01-10 14:57:28,37.548064,-122.291312,37.548064,-122.291312,0.0,At Hillsdale Blvd/Exit 414A - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2020-01-10 13:51:00,55.0,55.0,58.0,30.28,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1641945,MapQuest,201.0,2,2019-01-15 07:16:56,2019-01-15 07:46:38,32.935131,-97.008186,,,0.0,Accident on Freeport Pkwy at I-635 Exit 34.,,Freeport Pkwy,R,Irving,Dallas,TX,75063,US,US/Central,KDFW,2019-01-15 06:53:00,37.9,34.4,86.0,30.32,8.0,SSE,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1739895,MapQuest,201.0,2,2018-11-06 10:03:45,2018-11-06 10:33:29,35.216099,-80.856239,,,0.0,Accident on NC-49 Tryon St at Summit Ave.,100.0,W Summit Ave,R,Charlotte,Mecklenburg,NC,28203-4449,US,US/Eastern,KCLT,2018-11-06 09:52:00,70.0,,97.0,29.93,10.0,SSW,20.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-352675,MapQuest,201.0,2,2017-03-30 03:45:06,2017-03-30 04:29:22,34.133812,-118.35154,,,0.01,Accident on Universal Studios Blvd both ways near Buddy Holly Dr.,,Buddy Holly Dr,R,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2017-03-30 03:53:00,57.9,,47.0,29.93,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4160076,Bing,,2,2017-08-21 16:34:26,2017-08-21 22:34:26,40.82368,-73.87745,40.82469,-73.86962,0.415,At Bronx River Pky - Accident.,,Bruckner Expy E,R,Bronx,Bronx,NY,10472,US,US/Eastern,KLGA,2017-08-21 16:51:00,84.9,,55.0,30.11,10.0,South,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-86770,MapQuest,241.0,3,2016-08-05 14:47:39,2016-08-05 15:32:39,33.98777,-118.399239,,,0.0,One lane blocked due to accident on I-405 Southbound near Exits 50A 50B CA-90.,,San Diego Fwy S,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,2016-08-05 14:51:00,73.9,,68.0,29.86,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2647075,MapQuest,201.0,3,2017-09-29 12:43:02,2017-09-29 13:45:00,30.190359,-97.770462,,,0.0,#1 / #2 / #3 lane blocked and left hand shoulder blocked due to accident on I-35 Northbound at Exits 228 228-229 William Cannon Dr.,1601.0,E William Cannon Dr,L,Austin,Travis,TX,78744,US,US/Central,KAUS,2017-09-29 12:53:00,75.9,,82.0,30.07,9.0,North,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-68944,MapQuest,201.0,2,2016-11-03 09:29:08,2016-11-03 10:03:00,33.771381,-117.831139,,,0.01,Left hand shoulder blocked due to accident on CA-55 Southbound at Exit 13 CA-22.,,CA-55 S,R,Santa Ana,Orange,CA,92705,US,US/Pacific,KSNA,2016-11-03 09:53:00,70.0,,47.0,30.06,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-393028,MapQuest,201.0,2,2017-03-24 21:39:11,2017-03-24 22:09:01,30.242134,-97.759605,,,0.01,Accident on Oltorf St at 1st St.,599.0,W Oltorf St,L,Austin,Travis,TX,78704-5447,US,US/Central,KATT,2017-03-24 21:51:00,68.0,,76.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2561090,MapQuest,406.0,3,2017-10-20 09:18:49,2017-10-20 09:47:37,40.745895,-73.974403,,,2.09999990463,Entry ramp to Queens Midtown Tunl Eastbound from 35th St closed due to accident. Detour in operation.,277.0,E 36th St,L,New York,New York,NY,10016-3762,US,US/Eastern,KNYC,2017-10-20 08:51:00,60.1,,53.0,30.17,9.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-806874,MapQuest,201.0,2,2020-06-11 16:48:15,2020-06-11 17:42:04,33.464218,-112.341148,,,0.0,Accident on Dysart Rd at Mcdowell Rd.,,W McDowell Rd,R,Avondale,Maricopa,AZ,85392,US,US/Mountain,KGEU,2020-06-11 16:58:00,107.0,107.0,6.0,28.72,10.0,WSW,14.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2484587,MapQuest,201.0,2,2017-11-11 18:00:15,2017-11-11 18:29:40,33.856079,-118.011261,,,0.0,Accident on CA-91 Westbound at Exit 23A Knott Ave.,,Knott Ave,R,Buena Park,Orange,CA,90620,US,US/Pacific,KFUL,2017-11-11 17:53:00,64.9,,70.0,29.97,10.0,WNW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-468510,MapQuest,241.0,2,2017-06-03 17:23:22,2017-06-03 18:07:51,33.911575,-84.357521,,,0.00999999977648,Right lane blocked due to accident on GA-400 Southbound at Exit 4B I-285.,,GA-407 W,R,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,2017-06-03 16:53:00,84.9,,48.0,29.95,10.0,East,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2368701,MapQuest,201.0,2,2018-01-12 01:42:16,2018-01-12 02:26:55,37.540226,-122.067368,,,0.0,Right hand shoulder blocked due to accident on CA-84 Eastbound at Exit 36 Paseo Padre Pkwy.,,CA-84 E,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2018-01-12 06:47:00,51.8,,100.0,30.37,2.0,Variable,3.5,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4148995,Bing,,2,2017-09-26 10:36:15,2017-09-26 16:36:15,28.342618,-81.435249,28.342589,-81.4352,0.004,At Flora Blvd - Accident.,,Flora Blvd,R,Kissimmee,Osceola,FL,34741,US,US/Eastern,KISM,2017-09-26 10:56:00,86.0,,61.0,29.96,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-484825,MapQuest,201.0,2,2017-06-06 16:46:11,2017-06-06 17:15:11,32.855129,-96.872643,,,0.00999999977648,Accident on Webb Chapel Ext Westbound near Starlight Rd.,2651.0,Webb Chapel Ext,R,Dallas,Dallas,TX,75220-5849,US,US/Central,KDAL,2017-06-06 16:53:00,93.9,,30.0,29.81,10.0,North,19.6,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2858828,Bing,,2,2016-07-22 09:06:33,2016-07-22 15:06:33,37.5813,-122.32546,37.57938,-122.32339,0.174,At Poplar Ave/Exit 417 - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2016-07-22 08:56:00,61.0,,72.0,30.12,10.0,WNW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1417637,MapQuest,201.0,2,2019-05-20 06:49:01,2019-05-20 07:48:33,33.289558,-117.150124,,,1.80999994278,Exit ramp from I-15 Southbound at Exit 43 to Old Highway 395 shoulder blocked due to accident.,,Escondido Fwy S,R,Escondido,San Diego,CA,92026,US,US/Pacific,KCRQ,2019-05-20 06:47:00,57.0,57.0,82.0,29.52,1.0,NW,10.0,0.06,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2657796,MapQuest,201.0,2,2017-08-03 12:23:02,2017-08-03 13:07:52,39.911942,-86.203026,,,0.0,Accident on 86th St at Township Line Rd.,,W 86th St,R,Indianapolis,Marion,IN,46268,US,US/Eastern,KEYE,2017-08-03 12:53:00,84.0,,58.0,30.01,10.0,SW,10.4,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1904740,MapQuest,201.0,3,2018-09-22 17:52:52,2018-09-22 18:22:29,26.174116,-81.734749,,,0.0,Left lane blocked due to accident on I-75 Northbound after Exit 105 County Hwy-886 Golden Gate Pkwy.,,Golden Gate Pkwy,R,Naples,Collier,FL,34105,US,US/Eastern,KAPF,2018-09-22 17:53:00,81.0,,85.0,29.94,10.0,ESE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2406248,MapQuest-Bing,201.0,3,2017-12-01 16:55:27,2017-12-01 17:25:12,37.629642,-122.428261,,,0.0,#3 lane blocked due to accident on I-380 Westbound at Exit 5 CA-82 El Camino Real.,,I-380 W,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2017-12-01 16:56:00,55.0,,77.0,30.05,10.0,West,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1670272,MapQuest,201.0,2,2019-01-29 17:45:58,2019-01-29 18:15:44,37.6791,-77.590828,,,0.0,Accident on Avery Green Dr at Twin Hickory Rd.,5198.0,Twin Hickory Rd,R,Glen Allen,Henrico,VA,23059-5531,US,US/Eastern,KOFP,2019-01-29 17:54:00,39.0,34.0,89.0,29.87,7.0,WNW,6.9,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-560297,MapQuest,241.0,2,2020-11-21 20:34:37,2020-11-21 21:34:09,40.96991,-80.177902,,,0.0,Lane blocked due to accident on US-422 Westbound around Old Route 422.,4839.0,US Highway 422,L,New Castle,Lawrence,PA,16101-9377,US,US/Eastern,KUCP,2020-11-21 20:56:00,37.0,33.0,76.0,29.31,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-447111,MapQuest,201.0,2,2017-05-17 11:23:33,2017-05-17 11:53:18,41.867638,-71.440659,,,0.0,Accident on Angell Rd at Woodward Rd.,561.0,Woodward Rd,R,North Providence,Providence,RI,02904-3145,US,US/Eastern,KSFZ,2017-05-17 10:56:00,82.0,,37.0,30.01,10.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2921658,Bing,,2,2017-05-26 11:31:57,2017-05-26 17:31:57,35.11962,-80.88122,35.11962,-80.88122,0.0,At US-521/South Blvd - Accident.,8698.0, South Blvd,L,Charlotte,Mecklenburg,NC,28273-6925,US,US/Eastern,KCLT,2017-05-26 11:52:00,73.9,,48.0,29.97,10.0,SSW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2935358,Bing,,2,2017-06-22 18:02:55,2017-06-23 00:02:55,40.83873,-73.93327,40.84187,-73.93139,0.238,At I-95/Amsterdam Ave/Exit 23 - Accident.,,Harlem River Dr N,R,New York,New York,NY,10032,US,US/Eastern,KNYC,2017-06-22 17:51:00,80.1,,52.0,29.9,10.0,South,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648367,MapQuest,201.0,3,2020-10-16 15:14:45,2020-10-16 17:06:48,40.587475,-111.900688,,,0.0,Lane blocked due to accident on I-15 Northbound at Exit 295 UT-209 9000.,,I-15 S,R,Sandy,Salt Lake,UT,84070,US,US/Mountain,KU42,2020-10-16 14:54:00,64.0,64.0,19.0,25.94,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3808072,Bing,,2,2019-10-17 07:27:00,2019-10-17 08:20:36,33.854085,-117.889319,33.854085,-117.889319,0.0,At State College Blvd - Accident.,,CA-91 E,R,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2019-10-17 07:43:00,64.0,64.0,78.0,29.71,5.0,ENE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4161598,Bing,,2,2017-08-23 08:32:15,2017-08-23 14:32:15,33.81225,-118.28748,33.80595,-118.28843,0.439,At Sepulveda Blvd - Accident.,,I-110 S,R,Torrance,Los Angeles,CA,90502,US,US/Pacific,KTOA,2017-08-23 08:47:00,68.0,,78.0,29.98,6.0,WNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2686803,MapQuest,229.0,2,2017-08-17 17:01:22,2017-08-17 17:30:54,40.129185,-76.216011,,,0.0,Slow traffic due to accident on US-222 Southbound at PA-772 Newport Rd.,,Newport Rd,R,Ephrata,Lancaster,PA,17522,US,US/Eastern,KLNS,2017-08-17 16:53:00,84.0,,69.0,29.94,10.0,SSE,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2149925,MapQuest,201.0,2,2018-05-24 13:01:40,2018-05-24 13:30:57,45.580605,-122.428116,,,0.0,Right lane blocked due to accident on WA-14 Westbound near Exit 12 WA-14 Bus 6th Ave.,,SW 6th Ave,R,Camas,Clark,WA,98607,US,US/Pacific,KTTD,2018-05-24 12:53:00,69.1,,57.0,30.04,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1496585,MapQuest,201.0,2,2019-04-28 12:22:43,2019-04-28 12:52:27,35.1754,-80.813652,,,0.0,Accident on Andover Rd at Maybank Dr.,1626.0,Andover Rd,R,Charlotte,Mecklenburg,NC,28211-1814,US,US/Eastern,KCLT,2019-04-28 12:52:00,77.0,77.0,43.0,29.18,10.0,SW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1174908,MapQuest,241.0,2,2019-09-20 08:20:54,2019-09-20 09:50:42,34.700745,-86.517509,,,0.0,Lane blocked due to accident on US-431 Northbound at Dug Hill Rd.,,Highway 431 S,R,Brownsboro,Madison,AL,35741,US,US/Central,KMDQ,2019-09-20 08:15:00,71.0,71.0,55.0,29.46,10.0,SE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1935838,MapQuest,201.0,2,2018-08-07 06:41:10,2018-08-07 07:13:00,39.743553,-104.917557,,,0.0,Accident on 17th Avenue Pkwy at Kearney St.,6098.0,E 17th Avenue Pkwy,R,Denver,Denver,CO,80220-1523,US,US/Mountain,KBKF,2018-08-07 05:58:00,58.1,,81.0,30.02,10.0,SSW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1751489,MapQuest,201.0,3,2018-11-08 23:15:13,2018-11-08 23:44:41,33.91975,-118.36998,,,0.519999980927,Exit ramp from I-405 Southbound at Exits 44 45A to El Segundo Blvd Southbound lane blocked due to accident.,,I-405 S,R,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,2018-11-08 22:53:00,61.0,,83.0,30.01,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-692330,MapQuest,201.0,3,2020-07-16 07:57:45,2020-07-16 12:05:00,25.900761,-80.350777,,,0.620000004768,Accident on exit ramp from I-75 Northbound at Exit 2 to NW 138th St.,8631.0,W 33rd Ave,R,Hialeah,Miami-Dade,FL,33018-1864,US,US/Eastern,KOPF,2020-07-16 07:53:00,80.0,80.0,79.0,30.05,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-382101,MapQuest,201.0,2,2017-03-16 17:06:12,2017-03-16 17:35:37,40.193619,-75.533623,,,0.01,Accident on Lewis Rd at Royersford Rd.,303.0,N Lewis Rd,L,Royersford,Montgomery,PA,19468-1508,US,US/Eastern,KPTW,2017-03-16 16:54:00,37.0,28.9,37.0,30.04,10.0,West,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2658387,MapQuest,201.0,2,2017-08-03 13:02:00,2017-08-03 13:31:46,34.986523,-82.42231,,,0.0,Accident on US-25 at Meitra Ct.,610.0,N Highway 25,L,Travelers Rest,Greenville,SC,29690-9388,US,US/Eastern,KGMU,2017-08-03 12:53:00,87.1,,44.0,30.12,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-426645,MapQuest,201.0,3,2017-04-24 14:07:46,2017-04-24 14:37:38,39.250019,-76.67923,,,0.01,Accident on I-95 Southbound at Exits 49A 49B I-695.,,I-95 N,R,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,2017-04-24 13:54:00,57.0,,59.0,30.06,9.0,East,15.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2271219,MapQuest,201.0,3,2018-03-24 19:05:45,2018-03-24 19:50:27,34.913952,-82.107651,,,0.0,Accident on I-85 Northbound at Exit 63 SC-290 Main St.,,E Main St,R,Duncan,Spartanburg,SC,29334,US,US/Eastern,KGSP,2018-03-24 19:17:00,46.9,,68.0,30.01,10.0,NE,10.4,0.0,Light Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-983436,MapQuest,201.0,3,2019-12-26 08:31:41,2019-12-26 09:59:42,41.969074,-91.671761,,,0.0,Right lane blocked due to accident on I-380 Northbound at Exit 19A 3rd St.,248.0,8th Ave SW,R,Cedar Rapids,Linn,IA,52404,US,US/Central,KCID,2019-12-26 08:52:00,33.0,24.0,100.0,29.04,1.0,WNW,13.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1052632,MapQuest,241.0,3,2019-10-11 05:28:42,2019-10-11 05:57:30,30.27849,-97.730003,,,0.0,One lane blocked due to accident on I-35 Frontage Rd Southbound at Martin Luther King Jr Blvd.,,I-35 S,R,Austin,Travis,TX,78702,US,US/Central,KATT,2019-10-11 05:13:00,57.0,57.0,87.0,29.29,10.0,NNW,8.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3807247,Bing,,2,2019-10-17 10:40:20,2019-10-17 11:07:39,41.74483,-87.8385,41.74632,-87.84263,0.236,At IL-171/Archer Ave - Accident.,,S 88th Ave,R,Justice,Cook,IL,60458,US,US/Central,KMDW,2019-10-17 10:53:00,50.0,50.0,61.0,29.39,10.0,WNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2264458,MapQuest,201.0,2,2018-03-21 19:43:30,2018-03-21 20:12:56,29.785072,-95.688339,,,0.0,Right hand center lane blocked and right hand shoulder blocked due to accident on I-10 Westbound after Barker Cypress Rd.,,Barker Cypress Rd,R,Houston,Harris,TX,77094,US,US/Central,KSGR,2018-03-21 19:53:00,66.0,,37.0,30.19,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1729296,MapQuest,201.0,2,2018-10-31 07:41:08,2018-10-31 08:26:00,39.026398,-94.636421,,,0.0,Accident on US-169 Shawnee Mission Pkwy Southbound at US-56 Shawnee Mission Pkwy.,4528.0,Shawnee Mission Pkwy,R,Fairway,Johnson,KS,66205-2509,US,US/Central,KNKA,2018-10-31 07:16:00,,,,,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1402846,MapQuest,201.0,3,2019-05-13 20:12:31,2019-05-13 21:11:08,30.379753,-83.297668,,,20.4899997711,Right hand shoulder blocked due to accident on I-10 Westbound between Exit 275 US-90 and Exit 262 CR-255.,,County Road 255,R,Lee,Madison,FL,32059,US,US/Eastern,KVLD,2019-05-13 19:53:00,78.0,78.0,68.0,29.6,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-965106,MapQuest,201.0,2,2020-02-21 07:54:31,2020-02-21 08:54:16,34.84293,-82.29306,,,0.0,Accident on Roper Mountain Rd at Oak Grove Lake Rd.,1077.0,Roper Mountain Rd,L,Greenville,Greenville,SC,29615-4460,US,US/Eastern,KGMU,2020-02-21 07:53:00,33.0,27.0,61.0,29.28,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
